"# RPM","Nm","g/kWh"
"0.0","47.7464828875686","1410.540536641902"
"500.0","47.7464828875686","3486.7503456316535"
"1000.0","47.7464828875686","6001.6804659234085"
"1500.0","47.7464828875686","8418.453244281834"
"2000.0","47.7464828875686","10979.35879854236"
"2500.0","47.7464828875686","13560.425246789193"
"3000.0","47.7464828875686","16129.032247044488"
"3500.0","40.92555677220165","16042.780737103072"
"4000.0","35.80986217567644","16012.81023712343"
"4500.0","31.83098859837906","15982.95150714371"
"5000.0","28.647889740541157","16030.779085111228"
"5500.0","26.043536142310145","16078.893761078543"
"6000.0","23.8732414437843","16127.298129045665"
"# g/kWh by RPM/Nm"
"","0.0","4.999999996603791","9.999999993207583","14.999999989811373","19.999999986415165","24.999999983018956","29.999999979622746","34.99999997622654","39.99999997283033","44.99999996943412","49.99999996603791"
"0.0","1.9999999986415165","79.19695810620611","179.75900955790019","281.17775780901235","387.3713283368812","514.8079842503209","673.5591465424906","838.4019892305224","1148.2942908200305","1317.5622337050568","-1.0"
"500.0","4.1980643871484995","304.41789259322667","608.3406241867896","927.599105969936","1255.632554747122","1611.6682321052876","2006.3818186371818","2417.672444357816","2994.987989965679","3427.191983672108","-1.0"
"1000.0","23.48820344404583","601.8376725912067","1154.9548368155065","1737.0301070201367","2327.1056684193327","2930.6995160093466","3549.0201675893572","4188.311537155124","4869.553826692396","5536.82173423916","-1.0"
"1500.0","39.6683515730556","902.75650918681","1716.3421390341887","2560.2461042609743","3420.351279676755","4286.172029088653","5168.79343648914","6000.640843924114","6981.317003257997","7920.868966619814","-1.0"
"2000.0","57.026036721265534","1203.6753453824135","2274.7855984548705","3393.7481376948244","4517.189908931736","5648.924104163015","6797.041653383166","7955.700946596156","9138.846301792515","10335.31961297982","-1.0"
"2500.0","70.89988893184184","1504.594181778017","2841.9386400696367","4222.1167771321625","5619.218452183192","7019.50310123206","8427.018914276015","9849.487871309817","11301.506050323545","12767.933719327488","-1.0"
"3000.0","84.2798667227536","1805.5130179736202","3410.3263696835643","5059.468516563397","6719.265643435995","8390.109634301087","10063.831239164227","11761.230378011282","13473.110972848503","15194.719401679113","-1.0"
"3500.0","96.79556425425241","2106.4318545692236","3980.8747972960236","5903.3470859902","7834.116546678741","9747.849539378854","11683.746976063912","13652.79905672645","15639.818335376782","-1.0","-1.0"
"4000.0","110.6448514448454","2407.3506903648267","4548.089252910748","6737.27782742376","8912.319579946381","11097.896890461845","13337.264492940772","15628.148071384709","-1.0","-1.0","-1.0"
"4500.0","123.30858261624367","2708.26952816043","5118.267596523459","7574.5643648550395","10021.029191193298","12503.685461506975","15053.952647774728","-1.0","-1.0","-1.0","-1.0"
"5000.0","134.83427666841493","3009.1883639560338","5691.291036134237","8421.597286279699","11143.95605443056","13962.634006515995","-1.0","-1.0","-1.0","-1.0","-1.0"
"5500.0","143.55504222249144","3310.107199751637","6271.3267937402525","9285.66185569279","12362.280591603023","15437.939657513907","-1.0","-1.0","-1.0","-1.0","-1.0"
"6000.0","152.66151669630594","3611.0260355472406","6850.398281346924","10133.080265117189","13509.321228823906","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
